

** [alpha] Launch Training on 20230724_2130
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB0",
  "numGPUs": 4,
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "exp",
  "lr": 0.001,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B0 Pretrained Wegiths\n",
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_MITB0_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230724_2132 @20230724_2132 [EP 1/500] lr: 0.0010000000474974513, took: 111.48s (avg: 111.48s), ETA: 0d:15h:23m:9s [TRAIN] loss: 0.9905, iou: 0.0048, f1: 0.0095 [EVAL] loss: 0.9904, iou: 0.0050, f1: 0.0096
@20230724_2332 @20230724_2332 [EP 188/500] lr: 0.00017941964324563742, took: 37.15s (avg: 37.15s), ETA: 0d:3h:12m:24s [TRAIN] loss: 0.7084, iou: 0.1798, f1: 0.2916 [EVAL] loss: 0.7152, iou: 0.1731, f1: 0.2848
@20230724_2333 @20230724_2333 [EP 189/500] lr: 0.00017777881294023246, took: 37.23s (avg: 37.23s), ETA: 0d:3h:11m:47s [TRAIN] loss: 0.7025, iou: 0.1845, f1: 0.2975 [EVAL] loss: 0.7162, iou: 0.1725, f1: 0.2838
@20230724_2334 @20230724_2334 [EP 190/500] lr: 0.00017615298565942794, took: 37.42s (avg: 37.42s), ETA: 0d:3h:11m:10s [TRAIN] loss: 0.7031, iou: 0.1842, f1: 0.2969 [EVAL] loss: 0.7134, iou: 0.1740, f1: 0.2866
@20230724_2334 @20230724_2334 [EP 191/500] lr: 0.0001745420158840716, took: 37.35s (avg: 37.35s), ETA: 0d:3h:10m:33s [TRAIN] loss: 0.7067, iou: 0.1810, f1: 0.2933 [EVAL] loss: 0.7172, iou: 0.1713, f1: 0.2828
@20230724_2335 @20230724_2335 [EP 192/500] lr: 0.00017294578719884157, took: 36.97s (avg: 36.97s), ETA: 0d:3h:4m:48s [TRAIN] loss: 0.7059, iou: 0.1820, f1: 0.2941 [EVAL] loss: 0.7118, iou: 0.1752, f1: 0.2882
@20230724_2336 @20230724_2336 [EP 193/500] lr: 0.00017136416863650084, took: 37.19s (avg: 37.19s), ETA: 0d:3h:9m:19s [TRAIN] loss: 0.7014, iou: 0.1852, f1: 0.2986 [EVAL] loss: 0.7120, iou: 0.1754, f1: 0.2880
@20230724_2336 @20230724_2336 [EP 194/500] lr: 0.00016979700012598187, took: 37.00s (avg: 37.00s), ETA: 0d:3h:8m:42s [TRAIN] loss: 0.6982, iou: 0.1876, f1: 0.3018 [EVAL] loss: 0.7073, iou: 0.1785, f1: 0.2927
@20230724_2337 @20230724_2337 [EP 195/500] lr: 0.00016824416525196284, took: 37.36s (avg: 37.36s), ETA: 0d:3h:8m:5s [TRAIN] loss: 0.6985, iou: 0.1876, f1: 0.3015 [EVAL] loss: 0.7110, iou: 0.1760, f1: 0.2890
@20230724_2337 @20230724_2337 [EP 196/500] lr: 0.0001667055330472067, took: 36.83s (avg: 36.83s), ETA: 0d:3h:2m:24s [TRAIN] loss: 0.6989, iou: 0.1873, f1: 0.3011 [EVAL] loss: 0.7058, iou: 0.1798, f1: 0.2942
@20230724_2338 @20230724_2338 [EP 197/500] lr: 0.0001651809725444764, took: 37.17s (avg: 37.17s), ETA: 0d:3h:6m:51s [TRAIN] loss: 0.6940, iou: 0.1912, f1: 0.3060 [EVAL] loss: 0.7210, iou: 0.1685, f1: 0.2790
@20230724_2339 @20230724_2339 [EP 198/500] lr: 0.00016367035277653486, took: 37.03s (avg: 37.03s), ETA: 0d:3h:6m:14s [TRAIN] loss: 0.7001, iou: 0.1862, f1: 0.2999 [EVAL] loss: 0.7045, iou: 0.1807, f1: 0.2955
@20230724_2339 @20230724_2339 [EP 199/500] lr: 0.00016217354277614504, took: 37.28s (avg: 37.28s), ETA: 0d:3h:5m:37s [TRAIN] loss: 0.6962, iou: 0.1893, f1: 0.3038 [EVAL] loss: 0.7175, iou: 0.1715, f1: 0.2825
@20230724_2340 @20230724_2340 [EP 200/500] lr: 0.00016069042612798512, took: 37.31s (avg: 37.31s), ETA: 0d:3h:5m:0s [TRAIN] loss: 0.6922, iou: 0.1925, f1: 0.3078 [EVAL] loss: 0.7028, iou: 0.1823, f1: 0.2972
@20230724_2341 @20230724_2341 [EP 201/500] lr: 0.00015922087186481804, took: 37.04s (avg: 37.04s), ETA: 0d:3h:4m:23s [TRAIN] loss: 0.6898, iou: 0.1944, f1: 0.3102 [EVAL] loss: 0.7045, iou: 0.1808, f1: 0.2955
@20230724_2341 @20230724_2341 [EP 202/500] lr: 0.00015776476357132196, took: 36.87s (avg: 36.87s), ETA: 0d:2h:58m:48s [TRAIN] loss: 0.6899, iou: 0.1942, f1: 0.3101 [EVAL] loss: 0.7031, iou: 0.1823, f1: 0.2969
@20230724_2342 @20230724_2342 [EP 203/500] lr: 0.00015632195572834462, took: 36.83s (avg: 36.83s), ETA: 0d:2h:58m:12s [TRAIN] loss: 0.6877, iou: 0.1962, f1: 0.3123 [EVAL] loss: 0.7027, iou: 0.1826, f1: 0.2973
@20230724_2343 @20230724_2343 [EP 204/500] lr: 0.00015489236102439463, took: 37.03s (avg: 37.03s), ETA: 0d:3h:2m:32s [TRAIN] loss: 0.6874, iou: 0.1966, f1: 0.3126 [EVAL] loss: 0.6979, iou: 0.1858, f1: 0.3021
@20230724_2343 @20230724_2343 [EP 205/500] lr: 0.00015347583394031972, took: 37.26s (avg: 37.26s), ETA: 0d:3h:1m:55s [TRAIN] loss: 0.6884, iou: 0.1955, f1: 0.3116 [EVAL] loss: 0.7010, iou: 0.1833, f1: 0.2990
@20230724_2344 @20230724_2344 [EP 206/500] lr: 0.00015207225806079805, took: 37.53s (avg: 37.53s), ETA: 0d:3h:1m:18s [TRAIN] loss: 0.6827, iou: 0.2001, f1: 0.3173 [EVAL] loss: 0.7016, iou: 0.1835, f1: 0.2984
@20230724_2344 @20230724_2344 [EP 207/500] lr: 0.0001506815169705078, took: 37.01s (avg: 37.01s), ETA: 0d:3h:0m:41s [TRAIN] loss: 0.6879, iou: 0.1961, f1: 0.3121 [EVAL] loss: 0.6990, iou: 0.1849, f1: 0.3010
@20230724_2345 @20230724_2345 [EP 208/500] lr: 0.00014930350880604237, took: 37.19s (avg: 37.19s), ETA: 0d:3h:0m:4s [TRAIN] loss: 0.6839, iou: 0.1995, f1: 0.3161 [EVAL] loss: 0.6983, iou: 0.1858, f1: 0.3017
@20230724_2346 @20230724_2346 [EP 209/500] lr: 0.00014793808804824948, took: 37.21s (avg: 37.21s), ETA: 0d:2h:59m:27s [TRAIN] loss: 0.6860, iou: 0.1976, f1: 0.3140 [EVAL] loss: 0.7001, iou: 0.1842, f1: 0.2999
@20230724_2346 @20230724_2346 [EP 210/500] lr: 0.00014658515283372253, took: 36.89s (avg: 36.89s), ETA: 0d:2h:54m:0s [TRAIN] loss: 0.6827, iou: 0.2005, f1: 0.3173 [EVAL] loss: 0.6954, iou: 0.1880, f1: 0.3046
@20230724_2347 @20230724_2347 [EP 211/500] lr: 0.00014524460129905492, took: 37.44s (avg: 37.44s), ETA: 0d:2h:58m:13s [TRAIN] loss: 0.6819, iou: 0.2013, f1: 0.3181 [EVAL] loss: 0.6953, iou: 0.1881, f1: 0.3047
@20230724_2348 @20230724_2348 [EP 212/500] lr: 0.0001439163024770096, took: 36.83s (avg: 36.83s), ETA: 0d:2h:52m:48s [TRAIN] loss: 0.6825, iou: 0.2002, f1: 0.3175 [EVAL] loss: 0.6972, iou: 0.1867, f1: 0.3028
@20230724_2348 @20230724_2348 [EP 213/500] lr: 0.00014260015450417995, took: 37.14s (avg: 37.14s), ETA: 0d:2h:56m:59s [TRAIN] loss: 0.6812, iou: 0.2018, f1: 0.3188 [EVAL] loss: 0.6936, iou: 0.1892, f1: 0.3064
@20230724_2349 @20230724_2349 [EP 214/500] lr: 0.00014129604096524417, took: 36.98s (avg: 36.98s), ETA: 0d:2h:51m:36s [TRAIN] loss: 0.6822, iou: 0.2009, f1: 0.3178 [EVAL] loss: 0.6935, iou: 0.1894, f1: 0.3065
@20230724_2350 @20230724_2350 [EP 215/500] lr: 0.00014000385999679565, took: 37.21s (avg: 37.21s), ETA: 0d:2h:55m:45s [TRAIN] loss: 0.6784, iou: 0.2039, f1: 0.3216 [EVAL] loss: 0.6923, iou: 0.1898, f1: 0.3077
@20230724_2350 @20230724_2350 [EP 216/500] lr: 0.00013872349518351257, took: 37.25s (avg: 37.25s), ETA: 0d:2h:55m:8s [TRAIN] loss: 0.6829, iou: 0.1998, f1: 0.3171 [EVAL] loss: 0.6970, iou: 0.1871, f1: 0.3030
@20230724_2351 @20230724_2351 [EP 217/500] lr: 0.0001374548301100731, took: 37.94s (avg: 37.94s), ETA: 0d:2h:54m:31s [TRAIN] loss: 0.6754, iou: 0.2054, f1: 0.3246 [EVAL] loss: 0.6936, iou: 0.1891, f1: 0.3064
@20230724_2352 @20230724_2352 [EP 218/500] lr: 0.00013619777746498585, took: 37.30s (avg: 37.30s), ETA: 0d:2h:53m:54s [TRAIN] loss: 0.6719, iou: 0.2084, f1: 0.3281 [EVAL] loss: 0.6928, iou: 0.1895, f1: 0.3072
@20230724_2352 @20230724_2352 [EP 219/500] lr: 0.0001349522062810138, took: 37.09s (avg: 37.09s), ETA: 0d:2h:53m:17s [TRAIN] loss: 0.6747, iou: 0.2064, f1: 0.3253 [EVAL] loss: 0.6923, iou: 0.1900, f1: 0.3077
@20230724_2353 @20230724_2353 [EP 220/500] lr: 0.00013371804379858077, took: 37.11s (avg: 37.11s), ETA: 0d:2h:52m:40s [TRAIN] loss: 0.6728, iou: 0.2072, f1: 0.3272 [EVAL] loss: 0.6902, iou: 0.1915, f1: 0.3098
@20230724_2353 @20230724_2353 [EP 221/500] lr: 0.00013249515905044973, took: 37.14s (avg: 37.14s), ETA: 0d:2h:52m:3s [TRAIN] loss: 0.6692, iou: 0.2101, f1: 0.3308 [EVAL] loss: 0.6911, iou: 0.1908, f1: 0.3089
@20230724_2354 @20230724_2354 [EP 222/500] lr: 0.00013128345017321408, took: 37.29s (avg: 37.29s), ETA: 0d:2h:51m:26s [TRAIN] loss: 0.6724, iou: 0.2076, f1: 0.3276 [EVAL] loss: 0.6931, iou: 0.1896, f1: 0.3069
@20230724_2355 @20230724_2355 [EP 223/500] lr: 0.00013008282985538244, took: 37.32s (avg: 37.32s), ETA: 0d:2h:50m:49s [TRAIN] loss: 0.6651, iou: 0.2137, f1: 0.3349 [EVAL] loss: 0.6880, iou: 0.1933, f1: 0.3120
@20230724_2355 @20230724_2355 [EP 224/500] lr: 0.00012889319623354822, took: 37.32s (avg: 37.32s), ETA: 0d:2h:50m:12s [TRAIN] loss: 0.6654, iou: 0.2133, f1: 0.3346 [EVAL] loss: 0.6949, iou: 0.1884, f1: 0.3051
@20230724_2356 @20230724_2356 [EP 225/500] lr: 0.0001277144328923896, took: 36.98s (avg: 36.98s), ETA: 0d:2h:45m:0s [TRAIN] loss: 0.6642, iou: 0.2142, f1: 0.3358 [EVAL] loss: 0.6862, iou: 0.1947, f1: 0.3138
@20230724_2357 @20230724_2357 [EP 226/500] lr: 0.0001265464525204152, took: 37.44s (avg: 37.44s), ETA: 0d:2h:48m:58s [TRAIN] loss: 0.6639, iou: 0.2147, f1: 0.3361 [EVAL] loss: 0.6920, iou: 0.1900, f1: 0.3080
@20230724_2357 @20230724_2357 [EP 227/500] lr: 0.00012538916780613363, took: 37.39s (avg: 37.39s), ETA: 0d:2h:48m:21s [TRAIN] loss: 0.6618, iou: 0.2163, f1: 0.3382 [EVAL] loss: 0.6875, iou: 0.1938, f1: 0.3125
@20230724_2358 @20230724_2358 [EP 228/500] lr: 0.00012424244778230786, took: 36.96s (avg: 36.96s), ETA: 0d:2h:43m:12s [TRAIN] loss: 0.6619, iou: 0.2159, f1: 0.3381 [EVAL] loss: 0.6873, iou: 0.1941, f1: 0.3127
@20230724_2359 @20230724_2359 [EP 229/500] lr: 0.00012310621968936175, took: 37.16s (avg: 37.16s), ETA: 0d:2h:47m:7s [TRAIN] loss: 0.6605, iou: 0.2174, f1: 0.3395 [EVAL] loss: 0.6861, iou: 0.1950, f1: 0.3139
@20230724_2359 @20230724_2359 [EP 230/500] lr: 0.00012198038166388869, took: 37.11s (avg: 37.11s), ETA: 0d:2h:46m:30s [TRAIN] loss: 0.6580, iou: 0.2194, f1: 0.3420 [EVAL] loss: 0.6867, iou: 0.1946, f1: 0.3133
@20230725_0000 @20230725_0000 [EP 231/500] lr: 0.00012086484639439732, took: 37.31s (avg: 37.31s), ETA: 0d:2h:45m:53s [TRAIN] loss: 0.6587, iou: 0.2188, f1: 0.3413 [EVAL] loss: 0.6895, iou: 0.1925, f1: 0.3105
@20230725_0000 @20230725_0000 [EP 232/500] lr: 0.00011975950474152341, took: 36.86s (avg: 36.86s), ETA: 0d:2h:40m:48s [TRAIN] loss: 0.6585, iou: 0.2187, f1: 0.3415 [EVAL] loss: 0.6871, iou: 0.1943, f1: 0.3129
@20230725_0001 @20230725_0001 [EP 233/500] lr: 0.00011866427666973323, took: 37.04s (avg: 37.04s), ETA: 0d:2h:44m:39s [TRAIN] loss: 0.6572, iou: 0.2200, f1: 0.3428 [EVAL] loss: 0.6865, iou: 0.1946, f1: 0.3135
@20230725_0002 @20230725_0002 [EP 234/500] lr: 0.00011757906759157777, took: 37.17s (avg: 37.17s), ETA: 0d:2h:44m:2s [TRAIN] loss: 0.6613, iou: 0.2165, f1: 0.3387 [EVAL] loss: 0.6860, iou: 0.1948, f1: 0.3140
@20230725_0002 @20230725_0002 [EP 235/500] lr: 0.00011650377564365044, took: 37.17s (avg: 37.17s), ETA: 0d:2h:43m:25s [TRAIN] loss: 0.6555, iou: 0.2217, f1: 0.3445 [EVAL] loss: 0.6826, iou: 0.1974, f1: 0.3174
@20230725_0003 @20230725_0003 [EP 236/500] lr: 0.00011543832079041749, took: 36.98s (avg: 36.98s), ETA: 0d:2h:38m:24s [TRAIN] loss: 0.6561, iou: 0.2214, f1: 0.3439 [EVAL] loss: 0.6842, iou: 0.1964, f1: 0.3158
@20230725_0004 @20230725_0004 [EP 237/500] lr: 0.00011438260844442993, took: 37.46s (avg: 37.46s), ETA: 0d:2h:42m:11s [TRAIN] loss: 0.6567, iou: 0.2203, f1: 0.3433 [EVAL] loss: 0.6825, iou: 0.1977, f1: 0.3175
